LD.KNGSTNUT34.5,42.894,-71.0844
LD.K_STREET13.8,42.3387,-71.0397
LD.LACONIA 34.5,43.525153,-71.451983
LD.LAKEWOOD34.5,44.804816,-69.739139
UN.LAKEWOOD34.5WEST,44.8048,-69.7391
UN.LAKE_RD 21  LRD1,41.874821,-71.895971
UN.LAKE_RD 21  LRD2,41.874821,-71.895971
UN.LAKE_RD 21  LRD3,41.874821,-71.895971
UN.LAUREL  22  MID4,41.55459,-72.578162
UN.LAUREL  13.8MI12,41.55459,-72.578162
UN.LAUREL  13.8MI13,41.55459,-72.578162
UN.LAUREL  13.8MI14,41.55459,-72.578162
UN.LAUREL  13.8MI15,41.55459,-72.578162
LD.LAUREL_C13.8,42.531054,-71.670175
LD.LAWRENCE34.5,42.790874,-71.377718
LD.LEEDS_ME34.5,44.336103,-70.167289
UN.LENERGIA13.8LENR,42.631061,-71.312364
LD.LEWSTN_L12.5,44.0868,-70.2118
LD.LEXINGTN13.8,42.445149,-71.266294
LD.LIMEKILN34.5,44.4874,-73.1707
LD.LINCOLN 12.5,41.750416,-71.439098
LD.LINCOLNV34.5,44.306981,-69.114129
UN.LISBON  115 LISB,41.584147,-72.041268
LD.LITCHFLD13.8,42.508564,-71.745492
UN.LITTLRST13.2WRNS,42.163984,-72.192814
LD.LITTLRST13.2,42.163984,-72.192814
LD.LITTLTN 25,42.57086,-71.524129
LD.LONGHILL34.5,42.732333,-71.4525
UN.LOSTNATN34.5LOST,44.5942,-71.4943
LD.LOSTNATN34.5,44.594173,-71.494281
UN.LOUDEN  34.5NGOR,43.529,-70.5032
LD.LOUDEN  34.5,43.529042,-70.503201
UN.LOUDEN  34.5CATR,43.529,-70.5032
UN.LOUDEN  34.5SKEL,43.529,-70.5032
LD.LOVELL  34.5,44.121765,-70.888735
UN.LOWRDFLD69  LOWD,42.4792,-72.5963
LD.LOWRDFLD69,42.479239,-72.596342
UN.LUDDN_LN34.5SADW,44.4965,-70.337
UN.LUDDN_LN34.5CANW,44.496498,-70.336998
LD.LUDDN_LN34.5,44.4965,-70.3369
LD.LUDLOW  13.8,42.195587,-72.447711
